transaction_id,date,department,region,vendor,category,amount_usd,status,approved_by,memo
TX0136102,2024-08-31,HR,International,LinkedIn,Recruiting,539.51,approved,L. Rossi,
TX0136103,2024-10-26,Operations,South,Uline,Shipping,16.39,approved,T. Nguyen,
TX0136104,2025-09-12,Sales,South,Uber,Travel,35.60,approved,R. Patel,
TX0136105,2025-11-02,HR,South,Indeed,Recruiting,312.72,approved,L. Rossi,
TX0136106,2025-08-02,Operations,Central,Grainger,Maintenance,799.87,approved,T. Nguyen,
TX0136107,2025-04-24,Marketing,International,Meta Ads,Advertising,372.30,approved,J. Chen,
TX0136108,2025-02-03,Marketing,West,Google Ads,Advertising,101.12,rejected,J. Chen,
TX0136109,2026-08-23,HR,Central,LinkedIn,Recruiting,38.85,approved,L. Rossi,
TX0136110,2026-08-27,Sales,Central,Delta Air Lines,Travel,26.97,approved,R. Patel,
TX0136111,2024-06-08,Finance,East,Staples,Office Supplies,275.70,approved,M. Alvarez,
TX0136112,2026-05-09,Marketing,East,Meta Ads,Advertising,113.47,rejected,J. Chen,
TX0136113,2024-08-25,Finance,International,Staples,Office Supplies,208.81,approved,M. Alvarez,
TX0136114,2024-08-12,Operations,South,Home Depot,Maintenance,316.32,approved,T. Nguyen,
TX0136115,2025-10-01,Marketing,Central,Canva,Software,57.24,approved,J. Chen,
TX0136116,2026-01-29,Operations,South,Uline,Shipping,258.87,approved,T. Nguyen,
TX0136117,2026-07-02,Marketing,International,Google Ads,Advertising,286.86,approved,J. Chen,
TX0136118,2024-02-20,Engineering,International,AWS,Cloud,4.34,approved,S. Okafor,
TX0136119,2025-06-28,Marketing,South,Canva,Software,11481.49,approved,J. Chen,
TX0136120,2026-08-07,Finance,Central,Staples,Office Supplies,45.51,approved,M. Alvarez,
TX0136121,2026-03-07,Marketing,East,Meta Ads,Advertising,94.90,approved,J. Chen,
TX0136122,2026-03-03,Finance,International,Intuit,Software,299.17,approved,M. Alvarez,
TX0136123,2024-11-02,Engineering,South,GitHub,Software,35.76,approved,S. Okafor,
TX0136124,2025-09-13,Operations,East,FedEx,Shipping,447.87,approved,T. Nguyen,
TX0136125,2024-09-02,HR,East,Indeed,Recruiting,51.67,approved,L. Rossi,
TX0136126,2026-09-11,Finance,Central,Bloomberg,Data Services,14.38,approved,M. Alvarez,
TX0136127,2024-10-20,Finance,International,Intuit,Software,140.17,approved,M. Alvarez,
TX0136128,2024-04-02,HR,West,LinkedIn,Recruiting,244.58,approved,L. Rossi,
TX0136129,2025-12-02,Finance,International,Staples,Office Supplies,275.70,approved,M. Alvarez,
TX0136130,2026-07-25,Marketing,East,Canva,Software,1493.26,approved,J. Chen,
TX0136131,2026-02-27,Sales,West,Uber,Travel,236.06,approved,R. Patel,
TX0136132,2024-03-03,HR,Central,LinkedIn,Recruiting,143.70,approved,L. Rossi,
TX0136133,2026-03-08,Operations,West,Home Depot,Maintenance,725.31,approved,T. Nguyen,
TX0136134,2024-06-30,HR,East,Workday,Software,177.70,approved,L. Rossi,
TX0136135,2024-10-27,HR,South,Workday,Software,87.84,approved,L. Rossi,
TX0136136,2024-08-20,Finance,West,Intuit,Software,267.58,approved,M. Alvarez,
TX0136137,2024-06-08,Finance,East,Bloomberg,Data Services,160.50,approved,M. Alvarez,
TX0136138,2024-07-24,Operations,International,Grainger,Maintenance,65.13,approved,T. Nguyen,
TX0136139,2025-05-19,Engineering,South,AWS,Cloud,25.36,approved,S. Okafor,
TX0136140,2025-12-18,Engineering,South,Dell,Hardware,567.64,pending,S. Okafor,
TX0136141,2025-06-28,HR,International,Workday,Software,116.25,approved,L. Rossi,
TX0136142,2026-04-11,HR,West,Workday,Software,53.96,approved,L. Rossi,
TX0136143,2025-01-05,Sales,International,Hilton,Travel,78.23,approved,R. Patel,
TX0136144,2024-08-30,Engineering,East,AWS,Cloud,46.58,approved,S. Okafor,
TX0136145,2024-12-09,Marketing,Central,Vistaprint,Printing,40.82,approved,J. Chen,
TX0136146,2024-04-21,Marketing,East,Meta Ads,Advertising,284.26,approved,J. Chen,
TX0136147,2026-03-22,HR,Central,LinkedIn,Recruiting,297.49,pending,L. Rossi,
TX0136148,2025-01-29,Engineering,South,Atlassian,Software,58.62,approved,S. Okafor,
TX0136149,2025-08-20,HR,South,LinkedIn,Recruiting,394.01,approved,L. Rossi,
TX0136150,2025-05-08,Sales,International,Salesforce,Software,1256.35,approved,R. Patel,
TX0136151,2024-11-10,Operations,East,FedEx,Shipping,435.74,approved,T. Nguyen,
TX0136152,2024-05-11,Operations,Central,Grainger,Maintenance,166.32,rejected,T. Nguyen,
TX0136153,2026-08-05,Finance,East,Intuit,Software,60.80,approved,M. Alvarez,
TX0136154,2025-02-03,Operations,East,Grainger,Maintenance,131.34,pending,T. Nguyen,
TX0136155,2025-08-31,Operations,East,FedEx,Shipping,37.13,approved,T. Nguyen,
TX0136156,2025-09-14,Engineering,East,Atlassian,Software,243.57,approved,S. Okafor,
TX0136157,2025-01-01,Operations,International,FedEx,Shipping,446.47,approved,T. Nguyen,
TX0136158,2024-04-16,Operations,East,Grainger,Maintenance,258.37,approved,T. Nguyen,
TX0136159,2024-09-13,Engineering,International,Atlassian,Software,128.79,approved,S. Okafor,
TX0136160,2024-12-07,Sales,Central,Delta Air Lines,Travel,101.43,approved,R. Patel,
TX0136161,2025-06-14,Marketing,Central,Google Ads,Advertising,541.85,approved,J. Chen,
TX0136162,2025-12-08,Engineering,East,GitHub,Software,475.25,rejected,S. Okafor,
TX0136163,2024-11-14,Engineering,International,AWS,Cloud,202.32,approved,S. Okafor,
TX0136164,2024-03-06,HR,East,Workday,Software,2291.80,pending,L. Rossi,
TX0136165,2025-01-03,Finance,West,Oracle,Software,61.76,approved,M. Alvarez,
TX0136166,2025-08-31,Finance,Central,Bloomberg,Data Services,2372.82,approved,M. Alvarez,
TX0136167,2026-06-18,Marketing,South,Vistaprint,Printing,265.45,pending,J. Chen,
TX0136168,2024-12-25,Finance,International,Oracle,Software,440.14,pending,M. Alvarez,
TX0136169,2025-06-16,Finance,Central,Oracle,Software,180.10,approved,M. Alvarez,
TX0136170,2025-12-25,Operations,South,Grainger,Maintenance,166.19,approved,T. Nguyen,
TX0136171,2024-01-02,HR,Central,Indeed,Recruiting,212.45,approved,L. Rossi,
TX0136172,2026-05-05,Engineering,West,GitHub,Software,271.89,approved,S. Okafor,
TX0136173,2024-08-19,Finance,West,Oracle,Software,680.74,approved,M. Alvarez,
TX0136174,2024-06-18,Engineering,East,AWS,Cloud,27.13,approved,S. Okafor,
TX0136175,2026-09-06,Operations,International,Uline,Shipping,92.78,approved,T. Nguyen,
TX0136176,2024-12-26,HR,Central,Workday,Software,128.00,pending,L. Rossi,
TX0136177,2024-08-12,Finance,Central,Bloomberg,Data Services,749.83,approved,M. Alvarez,
TX0136178,2024-01-24,Engineering,West,GitHub,Software,122.33,approved,S. Okafor,
TX0136179,2025-03-13,Operations,West,Home Depot,Maintenance,2705.32,approved,T. Nguyen,
TX0136180,2026-03-07,Operations,International,FedEx,Shipping,597.88,approved,T. Nguyen,
TX0136181,2026-07-06,Sales,Central,Delta Air Lines,Travel,147.22,pending,R. Patel,
TX0136182,2026-05-28,Engineering,East,Atlassian,Software,291.68,approved,S. Okafor,
TX0136183,2026-02-12,Marketing,East,Google Ads,Advertising,402.45,pending,J. Chen,
TX0136184,2024-10-03,Engineering,South,GitHub,Software,108.98,approved,S. Okafor,
TX0136185,2025-05-03,Marketing,East,Google Ads,Advertising,77.01,approved,J. Chen,
TX0136186,2025-02-21,Marketing,West,Google Ads,Advertising,229.76,approved,J. Chen,
TX0136187,2024-02-23,Operations,International,Grainger,Maintenance,206.68,approved,T. Nguyen,
TX0136188,2024-02-14,Marketing,International,Google Ads,Advertising,1434.13,approved,J. Chen,
TX0136189,2025-07-30,Finance,International,Staples,Office Supplies,525.63,rejected,M. Alvarez,
TX0136190,2026-05-27,Marketing,International,Vistaprint,Printing,62.69,approved,J. Chen,
TX0136191,2024-08-29,Marketing,Central,Vistaprint,Printing,2701.13,approved,J. Chen,
TX0136192,2024-11-09,Operations,East,Home Depot,Maintenance,49.11,approved,T. Nguyen,
TX0136193,2025-10-07,Operations,East,Grainger,Maintenance,10289.98,rejected,T. Nguyen,
TX0136194,2026-08-03,Operations,East,Uline,Shipping,52.46,pending,T. Nguyen,
TX0136195,2026-01-07,Sales,International,Uber,Travel,100.66,approved,R. Patel,
TX0136196,2025-05-03,HR,West,Workday,Software,44.53,approved,L. Rossi,
TX0136197,2025-02-08,Engineering,West,AWS,Cloud,51.76,approved,S. Okafor,
TX0136198,2024-08-09,Operations,International,FedEx,Shipping,17.93,pending,T. Nguyen,
TX0136199,2024-12-09,Operations,South,Grainger,Maintenance,151.33,approved,T. Nguyen,
TX0136200,2025-02-09,Marketing,South,Vistaprint,Printing,122.22,pending,J. Chen,
TX0136201,2025-03-31,HR,Central,Costco,Office Supplies,103.72,approved,L. Rossi,
TX0136202,2026-05-12,Marketing,International,Google Ads,Advertising,95.03,pending,J. Chen,
TX0136203,2024-01-12,Operations,International,Uline,Shipping,155.28,approved,T. Nguyen,
TX0136204,2025-09-14,HR,West,Costco,Office Supplies,12.94,approved,L. Rossi,
TX0136205,2024-10-26,Operations,South,FedEx,Shipping,318.52,approved,T. Nguyen,
TX0136206,2025-08-11,Engineering,Central,GitHub,Software,100.61,approved,S. Okafor,
TX0136207,2025-04-21,Marketing,West,Meta Ads,Advertising,88.69,approved,J. Chen,
TX0136208,2026-03-22,Sales,West,Delta Air Lines,Travel,163.29,approved,R. Patel,
TX0136209,2025-08-01,Marketing,South,Google Ads,Advertising,129.06,approved,J. Chen,
TX0136210,2024-07-28,Operations,South,Uline,Shipping,77.96,approved,T. Nguyen,
TX0136211,2025-10-27,Operations,West,Home Depot,Maintenance,1396.89,approved,T. Nguyen,
TX0136212,2025-06-27,Engineering,Central,Dell,Hardware,43.65,pending,S. Okafor,
TX0136213,2024-12-12,Marketing,West,Google Ads,Advertising,464.84,approved,J. Chen,
TX0136214,2024-06-05,Engineering,South,GitHub,Software,1918.39,approved,S. Okafor,
TX0136215,2024-07-15,HR,South,Costco,Office Supplies,11.64,approved,L. Rossi,
TX0136216,2025-06-11,HR,South,LinkedIn,Recruiting,117.64,approved,L. Rossi,
TX0136217,2026-06-20,Marketing,International,Google Ads,Advertising,155.89,pending,J. Chen,
TX0136218,2024-02-05,HR,East,LinkedIn,Recruiting,95.61,approved,L. Rossi,
TX0136219,2026-06-03,Marketing,East,Canva,Software,88.72,approved,J. Chen,
TX0136220,2026-06-26,Operations,South,Uline,Shipping,230.44,rejected,T. Nguyen,
TX0136221,2026-01-09,HR,West,LinkedIn,Recruiting,172.29,approved,L. Rossi,
TX0136222,2025-04-21,Marketing,West,Meta Ads,Advertising,129.66,approved,J. Chen,
TX0136223,2024-02-09,HR,Central,Workday,Software,689.06,approved,L. Rossi,
TX0136224,2025-12-03,Marketing,South,Vistaprint,Printing,32.94,approved,J. Chen,
TX0136225,2024-05-26,Engineering,East,Dell,Hardware,227.33,approved,S. Okafor,
TX0136226,2026-07-20,Engineering,South,GitHub,Software,1849.79,approved,S. Okafor,
TX0136227,2025-05-22,Sales,West,Delta Air Lines,Travel,122.04,approved,R. Patel,
TX0136228,2025-09-21,HR,Central,Costco,Office Supplies,138.89,approved,L. Rossi,
TX0136229,2024-05-19,Operations,South,Uline,Shipping,1523.07,approved,T. Nguyen,
TX0136230,2024-07-13,Engineering,International,Atlassian,Software,778.09,pending,S. Okafor,
TX0136231,2025-08-12,Marketing,International,Vistaprint,Printing,255.70,pending,J. Chen,
TX0136232,2025-02-28,Finance,Central,Intuit,Software,792.03,approved,M. Alvarez,
TX0136233,2026-08-20,Marketing,West,Meta Ads,Advertising,368.18,approved,J. Chen,
TX0136234,2024-09-22,Engineering,West,Dell,Hardware,23.40,approved,S. Okafor,
TX0136235,2024-04-18,HR,South,Indeed,Recruiting,96.04,rejected,L. Rossi,
TX0136236,2026-06-25,Sales,International,Salesforce,Software,29.24,approved,R. Patel,
TX0136237,2025-03-15,Sales,West,Delta Air Lines,Travel,369.12,approved,R. Patel,
TX0136238,2025-04-29,HR,South,Workday,Software,290.16,approved,L. Rossi,
TX0136239,2024-04-26,Finance,East,Staples,Office Supplies,43.95,approved,M. Alvarez,
TX0136240,2025-09-10,HR,West,Indeed,Recruiting,33.63,approved,L. Rossi,
TX0136241,2025-01-24,Operations,Central,Home Depot,Maintenance,845.93,approved,T. Nguyen,
TX0136242,2026-02-02,Marketing,West,Vistaprint,Printing,493.41,approved,J. Chen,
TX0136243,2026-01-04,Operations,International,Uline,Shipping,388.37,rejected,T. Nguyen,
TX0136244,2025-08-03,Operations,East,FedEx,Shipping,61.70,approved,T. Nguyen,
TX0136245,2024-11-25,Sales,International,Delta Air Lines,Travel,33.62,approved,R. Patel,
TX0136246,2024-07-31,Engineering,West,Atlassian,Software,10.55,approved,S. Okafor,
TX0136247,2024-09-08,Finance,South,Oracle,Software,199.97,rejected,M. Alvarez,
TX0136248,2025-12-06,Engineering,International,AWS,Cloud,22.43,approved,S. Okafor,
TX0136249,2025-05-03,Engineering,Central,Atlassian,Software,63.30,approved,S. Okafor,
TX0136250,2026-06-02,Engineering,East,AWS,Cloud,36.72,approved,S. Okafor,
TX0136251,2026-01-28,Sales,South,Hilton,Travel,1104.35,approved,R. Patel,
TX0136252,2025-11-16,HR,South,Indeed,Recruiting,619.33,approved,L. Rossi,
TX0136253,2024-07-07,Operations,West,Home Depot,Maintenance,214.89,approved,T. Nguyen,
TX0136254,2026-05-03,Finance,Central,Bloomberg,Data Services,47.37,approved,M. Alvarez,
TX0136255,2025-05-29,Finance,International,Oracle,Software,63.14,approved,M. Alvarez,
TX0136256,2025-01-31,HR,East,LinkedIn,Recruiting,43.81,approved,L. Rossi,
TX0136257,2024-08-10,Finance,South,Oracle,Software,15.96,approved,M. Alvarez,
TX0136258,2024-10-26,Finance,East,Intuit,Software,647.77,approved,M. Alvarez,
TX0136259,2025-08-03,HR,International,Costco,Office Supplies,170.63,approved,L. Rossi,
TX0136260,2026-06-24,Operations,West,Grainger,Maintenance,32.46,approved,T. Nguyen,
TX0136261,2024-01-15,Marketing,South,Google Ads,Advertising,504.88,pending,J. Chen,
TX0136262,2024-03-31,Engineering,West,Atlassian,Software,113.12,approved,S. Okafor,
TX0136263,2026-02-09,HR,East,Costco,Office Supplies,353.10,approved,L. Rossi,
TX0136264,2025-07-24,Operations,East,Grainger,Maintenance,136.30,approved,T. Nguyen,
TX0136265,2025-08-09,Sales,East,Salesforce,Software,418.42,approved,R. Patel,
TX0136266,2025-04-12,Engineering,International,AWS,Cloud,161.01,approved,S. Okafor,
TX0136267,2026-06-05,Engineering,South,Dell,Hardware,406.39,approved,S. Okafor,
TX0136268,2025-12-15,Engineering,International,Dell,Hardware,293.80,approved,S. Okafor,
TX0136269,2026-07-07,Sales,International,Uber,Travel,279.65,rejected,R. Patel,
TX0136270,2025-05-23,Sales,South,Hilton,Travel,156.46,approved,R. Patel,
TX0136271,2025-08-05,Finance,West,Staples,Office Supplies,262.14,approved,M. Alvarez,
TX0136272,2025-03-03,Engineering,International,GitHub,Software,137.19,approved,S. Okafor,
TX0136273,2025-08-07,Engineering,West,GitHub,Software,87.47,rejected,S. Okafor,
TX0136274,2024-05-25,Operations,East,Uline,Shipping,108.15,approved,T. Nguyen,
TX0136275,2024-09-30,Sales,International,Delta Air Lines,Travel,48.78,approved,R. Patel,
TX0136276,2025-04-03,Engineering,Central,Atlassian,Software,84.11,approved,S. Okafor,
TX0136277,2026-08-22,Engineering,Central,Atlassian,Software,64.92,pending,S. Okafor,
TX0136278,2026-07-16,Marketing,Central,Vistaprint,Printing,317.27,rejected,J. Chen,
TX0136279,2025-02-27,HR,East,Indeed,Recruiting,496.86,pending,L. Rossi,
TX0136280,2024-04-17,Sales,West,Delta Air Lines,Travel,114.23,approved,R. Patel,
TX0136281,2025-01-26,Marketing,International,Vistaprint,Printing,288.78,approved,J. Chen,
TX0136282,2026-02-28,Marketing,South,Meta Ads,Advertising,118.69,approved,J. Chen,
TX0136283,2024-11-15,Marketing,Central,Meta Ads,Advertising,514.76,approved,J. Chen,
TX0136284,2025-05-03,HR,International,Indeed,Recruiting,15.44,rejected,L. Rossi,
TX0136285,2025-11-01,Marketing,South,Google Ads,Advertising,32.11,approved,J. Chen,
TX0136286,2026-01-24,Sales,East,Uber,Travel,61.29,approved,R. Patel,
TX0136287,2024-05-01,Sales,Central,Uber,Travel,354.31,approved,R. Patel,
TX0136288,2024-08-10,Sales,West,Hilton,Travel,106.42,approved,R. Patel,
TX0136289,2025-02-01,HR,South,LinkedIn,Recruiting,37.93,approved,L. Rossi,
TX0136290,2024-11-25,Sales,South,Hilton,Travel,236.53,approved,R. Patel,
TX0136291,2024-08-16,Marketing,International,Canva,Software,601.88,approved,J. Chen,
TX0136292,2025-02-27,HR,International,LinkedIn,Recruiting,140.10,approved,L. Rossi,
TX0136293,2026-02-15,Operations,South,Home Depot,Maintenance,284.90,approved,T. Nguyen,
TX0136294,2024-07-02,Operations,International,FedEx,Shipping,56.76,approved,T. Nguyen,
TX0136295,2024-04-23,Finance,East,Oracle,Software,34.38,approved,M. Alvarez,
TX0136296,2025-01-15,Finance,Central,Bloomberg,Data Services,187.92,approved,M. Alvarez,
TX0136297,2024-10-17,HR,South,Indeed,Recruiting,337.34,approved,L. Rossi,
TX0136298,2025-09-07,Finance,Central,Staples,Office Supplies,251.30,approved,M. Alvarez,
TX0136299,2026-03-06,Marketing,International,Meta Ads,Advertising,257.06,approved,J. Chen,
TX0136300,2026-01-03,Engineering,South,Dell,Hardware,21.22,approved,S. Okafor,
TX0136301,2024-10-09,Sales,West,Delta Air Lines,Travel,216.62,approved,R. Patel,
TX0136302,2026-05-22,HR,South,Workday,Software,163.82,approved,L. Rossi,
TX0136303,2024-06-27,Sales,East,Delta Air Lines,Travel,213.52,pending,R. Patel,
TX0136304,2026-03-18,Sales,Central,Hilton,Travel,335.18,approved,R. Patel,
TX0136305,2025-09-26,Marketing,International,Google Ads,Advertising,21.01,approved,J. Chen,
TX0136306,2026-02-17,Finance,South,Oracle,Software,889.34,approved,M. Alvarez,
TX0136307,2025-08-21,Engineering,East,Dell,Hardware,44.16,approved,S. Okafor,
TX0136308,2024-03-01,Engineering,International,Atlassian,Software,44.68,approved,S. Okafor,
TX0136309,2024-06-13,Finance,Central,Oracle,Software,13.00,approved,M. Alvarez,
TX0136310,2025-06-21,Operations,West,Home Depot,Maintenance,304.70,approved,T. Nguyen,
TX0136311,2024-04-13,Engineering,International,Atlassian,Software,570.80,approved,S. Okafor,
TX0136312,2024-01-10,Operations,East,Uline,Shipping,80.03,approved,T. Nguyen,
TX0136313,2024-11-20,Finance,Central,Oracle,Software,494.81,approved,M. Alvarez,
TX0136314,2026-05-22,HR,Central,Indeed,Recruiting,148.23,approved,L. Rossi,
TX0136315,2026-03-24,Operations,East,Home Depot,Maintenance,92.06,approved,T. Nguyen,
TX0136316,2025-03-17,Marketing,West,Vistaprint,Printing,298.32,approved,J. Chen,
TX0136317,2025-05-24,Engineering,West,GitHub,Software,1489.29,approved,S. Okafor,
TX0136318,2025-07-16,Engineering,East,Dell,Hardware,368.92,approved,S. Okafor,
TX0136319,2026-05-05,HR,East,Indeed,Recruiting,36.43,rejected,L. Rossi,
TX0136320,2026-07-21,Finance,International,Staples,Office Supplies,121.55,approved,M. Alvarez,
TX0136321,2024-12-23,Sales,West,Salesforce,Software,8.59,approved,R. Patel,
TX0136322,2025-06-18,HR,East,Costco,Office Supplies,57.14,approved,L. Rossi,
TX0136323,2024-09-22,HR,International,LinkedIn,Recruiting,548.87,approved,L. Rossi,
TX0136324,2025-12-25,Marketing,International,Canva,Software,42.18,approved,J. Chen,
TX0136325,2024-02-13,Operations,West,Grainger,Maintenance,788.34,approved,T. Nguyen,
TX0136326,2025-02-26,Sales,East,Salesforce,Software,351.17,approved,R. Patel,
TX0136327,2025-10-12,Finance,International,Intuit,Software,96.69,approved,M. Alvarez,
TX0136328,2026-03-29,Engineering,West,Atlassian,Software,131.03,rejected,S. Okafor,
TX0136329,2026-02-12,Marketing,West,Google Ads,Advertising,50.29,pending,J. Chen,
TX0136330,2025-11-20,Finance,Central,Oracle,Software,59.83,approved,M. Alvarez,
TX0136331,2024-08-11,Finance,East,Staples,Office Supplies,193.63,pending,M. Alvarez,
TX0136332,2026-02-25,Operations,Central,Home Depot,Maintenance,79.06,approved,T. Nguyen,
TX0136333,2026-05-22,Marketing,Central,Meta Ads,Advertising,92.26,approved,J. Chen,
TX0136334,2024-08-06,Operations,West,Home Depot,Maintenance,412.42,approved,T. Nguyen,
TX0136335,2024-12-16,Marketing,South,Canva,Software,152.54,approved,J. Chen,
TX0136336,2025-09-08,Marketing,International,Canva,Software,549.40,rejected,J. Chen,
TX0136337,2025-11-15,Sales,West,Delta Air Lines,Travel,40.76,approved,R. Patel,
TX0136338,2024-10-26,HR,South,Workday,Software,8.97,approved,L. Rossi,
TX0136339,2025-03-12,Operations,West,FedEx,Shipping,16.84,approved,T. Nguyen,
